1785744240|691.2600|691.2600|691.0000|691.1100|0
1785744300|691.2000|691.3900|691.2000|691.3900|0
1785744360|691.3000|691.4700|691.2100|691.4200|0
1785744420|691.4500|691.5000|691.0300|691.0500|0
1785744480|690.8900|690.9800|690.8500|690.9800|0
1785744540|691.0100|691.4200|691.0100|691.2900|0
1785744600|691.2800|691.6000|691.2200|691.3800|0
1785744660|691.4400|691.5300|691.3600|691.3600|0
1785744720|691.5600|691.5600|691.5600|691.5600|0
1785744780|691.5500|691.6700|691.4100|691.6700|0
1785744840|691.7700|691.8200|691.7700|691.8200|0
1785744900|691.6900|691.8800|691.6500|691.6500|0
1785744960|691.5100|691.5100|691.4500|691.4500|0
1785745020|691.2500|691.2500|691.1500|691.1500|0
1785745080|691.0000|691.0000|690.6700|690.6700|0
1785745140|690.7700|690.7700|690.7100|690.7100|0
1785745200|690.6900|690.7200|690.4900|690.7200|0
1785745260|690.6700|690.6700|690.4000|690.5900|0
1785745320|690.5200|690.6100|690.4800|690.6100|0
1785745380|690.4500|690.4500|690.2200|690.2700|0
1785745440|690.1700|690.3100|690.1000|690.3100|0
1785745500|690.2300|690.2600|690.0100|690.0100|0
1785745560|690.1200|690.1800|689.9700|690.1100|0
1785745620|689.9200|689.9200|689.7000|689.8000|0
1785745680|689.9900|690.2500|689.9600|690.1400|0
1785745740|690.1100|690.1100|689.9300|689.9300|0
1785745800|689.8700|689.8700|689.7000|689.8400|0
1785745860|689.7700|690.0000|689.7700|690.0000|0
1785745920|690.1800|690.1800|690.0400|690.0400|0
1785745980|689.6800|689.7300|689.6700|689.6700|0
1785746040|689.9700|689.9700|689.9300|689.9300|0
1785746100|690.0000|690.2700|690.0000|690.2700|0
1785746160|690.2500|690.8600|690.2500|690.8600|0
1785746220|691.0000|691.0000|690.8100|690.8300|0
1785746280|690.9300|691.0000|690.9100|690.9500|0
1785746340|691.0300|691.1700|691.0300|691.1700|0
1785746400|691.2900|691.3000|691.1900|691.1900|0
1785746460|691.3100|691.3100|691.2900|691.2900|0
1785746520|691.5000|691.5000|691.3800|691.3800|0
1785746580|691.3500|691.4000|691.1700|691.1700|0
1785746640|691.2100|691.2100|691.2100|691.2100|0
1785746700|691.1900|691.3000|691.1900|691.2400|0
1785746760|691.3900|691.5900|691.3900|691.5900|0
1785746820|691.2910|691.2910|691.0000|691.0300|0
1785746880|691.0600|691.0800|691.0600|691.0800|0
1785746940|691.1800|691.2100|691.1800|691.2100|0
1785747000|691.5400|691.5400|691.5300|691.5300|0
1785747060|691.5700|691.6000|691.5400|691.6000|0
1785747120|691.6100|691.8000|691.6000|691.7600|0
1785747180|691.8200|691.8200|691.7800|691.8000|0
1785747240|691.8500|691.9000|691.7900|691.8000|0
1785747300|691.9000|692.1000|691.9000|692.1000|0
1785747360|692.2800|692.5000|692.2800|692.4200|0
1785747420|692.4500|692.4500|692.3300|692.3300|0
1785747480|692.3700|692.3700|692.3000|692.3400|0
1785747540|692.5000|692.5900|692.4800|692.5900|0
1785747600|692.7100|692.7100|692.4600|692.4600|0
1785747660|692.3700|692.3900|692.3700|692.3900|0
1785747720|692.2400|692.2700|692.2000|692.2700|0
1785747780|692.3100|692.3100|692.1700|692.1700|0
1785747840|692.2800|692.3200|692.0000|692.0000|0
1785747900|692.1400|692.4700|692.1400|692.4700|0
1785747960|692.3300|692.3300|692.2700|692.2700|0
1785748020|692.0300|692.1300|692.0300|692.1300|0
1785748080|692.0700|692.0700|692.0300|692.0300|0
1785748140|692.0600|692.1200|692.0500|692.0900|0
1785748200|692.1200|692.1200|691.9300|691.9300|0
1785748260|691.8500|691.9000|691.4500|691.4500|0
1785748320|691.4300|691.4700|691.3700|691.4700|0
1785748380|691.6300|691.7300|691.6300|691.7300|0
1785748440|691.7400|691.7400|691.6300|691.7200|0
1785748500|691.7100|691.7100|691.7100|691.7100|0
1785748560|691.9900|691.9900|691.9100|691.9100|0
1785748620|691.9600|692.0300|691.9600|691.9600|0
1785748680|691.8200|691.9100|691.8200|691.8300|0
1785748740|692.0400|692.0400|692.0400|692.0400|0
