1785522180|835.0000|835.8900|834.5900|834.9100|111734
1785522240|834.9100|836.6900|834.6400|835.6600|203283
1785522300|835.8100|835.9000|833.6700|834.2200|189140
1785522360|834.3400|834.8700|833.7900|834.0700|153099
1785522420|834.1800|835.4700|833.8000|834.8300|148596
1785522480|834.8400|835.4000|834.3000|834.3000|157292
1785522540|834.2600|836.4200|834.0100|835.8300|131156
1785522600|836.0000|837.9500|835.3800|837.2100|378285
1785522660|837.3000|837.9800|836.0700|836.4000|191518
1785522720|836.3200|836.9700|835.5100|836.8700|160296
1785522780|836.7800|837.3000|836.2500|836.7200|95795
1785522840|836.9200|837.9300|836.4700|836.6500|161627
1785522900|836.5900|836.8800|834.3300|835.5000|200038
1785522960|835.4100|836.4500|834.5700|835.1700|146871
1785523020|835.0600|836.4500|834.5700|836.1100|129064
1785523080|836.1000|837.4600|836.0900|836.7800|201448
1785523140|836.9900|838.0000|836.5600|837.0500|145236
1785523200|836.7200|836.8000|835.2000|836.1400|161884
1785523260|835.9400|837.3000|835.9300|836.2700|147633
1785523320|836.4000|837.3700|835.7500|837.2700|125615
1785523380|837.2200|837.5000|836.4000|836.5800|125985
1785523440|836.4000|837.0500|835.5200|835.8700|122215
1785523500|835.7300|837.0000|835.6700|836.2500|112435
1785523560|836.2800|836.6000|834.3500|834.5800|271495
1785523620|834.4400|835.2300|833.6600|834.2900|196406
1785523680|834.2900|836.3100|833.9300|835.3200|154175
1785523740|835.4700|836.8800|835.2300|836.8800|173155
1785523800|836.7000|837.8200|836.4500|837.0700|205184
1785523860|837.0800|837.4500|836.1000|837.0400|105870
1785523920|836.9600|837.6600|836.1000|836.3200|159193
1785523980|836.1000|836.6300|835.8400|836.3300|124382
1785524040|836.2800|836.8300|835.8600|836.5400|115591
1785524100|836.6200|837.3800|834.2000|834.4000|253256
1785524160|834.4000|834.8100|833.0000|833.3800|300925
1785524220|833.5100|835.6200|832.3300|835.4200|296849
1785524280|835.3300|835.9500|834.8900|835.1500|202985
1785524340|834.8500|837.0000|834.7000|836.5600|160604
1785524400|836.3600|840.2000|836.1100|839.0500|460743
1785524460|839.0500|839.9900|838.0500|838.2700|191496
1785524520|838.2700|838.8700|837.2300|837.7500|145860
1785524580|837.8500|838.9100|837.2000|837.8700|145758
1785524640|838.2000|838.5000|837.2600|837.5000|121273
1785524700|837.5300|839.4600|836.5600|839.0100|183421
1785524760|839.3100|839.5000|837.7500|838.0400|144737
1785524820|838.0400|838.5000|836.5800|838.4900|185666
1785524880|838.3000|839.0000|836.8500|837.6900|107915
1785524940|837.6900|838.3000|837.2000|838.0000|153723
1785525000|837.9200|838.7100|836.7200|836.9200|145154
