1786044360|389.0322|389.2836|388.6302|388.7288|194
1786044420|388.7382|388.9449|388.5400|388.9449|249
1786044480|388.9582|389.1975|388.6472|388.8119|184
1786044540|388.8187|388.8320|388.5101|388.6035|161
1786044600|388.5979|388.8423|388.4608|388.4608|166
1786044660|388.4606|388.5881|388.4600|388.5798|76
1786044720|388.5963|389.0680|388.5963|389.0680|95
1786044780|389.0711|389.2350|388.4673|388.4803|105
1786044840|388.4801|388.7466|388.4798|388.6100|111
1786044900|388.6100|388.9681|388.6100|388.9644|156
1786044960|388.9719|389.2361|388.5227|388.5227|119
1786045020|388.5220|388.8813|388.5204|388.8813|70
1786045080|388.8849|388.9892|388.8849|388.8999|68
1786045140|388.9066|388.9818|388.6274|388.6891|101
1786045200|388.6909|388.7624|388.4818|388.7624|192
1786045260|388.7642|388.8229|388.3013|388.3013|105
1786045320|388.2987|388.4454|388.2119|388.2787|199
1786045380|388.2819|388.3738|388.1800|388.3727|192
1786045440|388.3750|388.4033|388.3086|388.3089|112
1786045500|388.3082|388.4269|388.3075|388.4269|131
1786045560|388.4274|388.4985|388.4274|388.4985|108
1786045620|388.4991|388.6794|388.4991|388.6794|137
1786045680|388.6795|388.6800|388.6204|388.6204|87
1786045740|388.6188|388.6188|388.6078|388.6080|102
1786045800|388.6089|388.7077|388.6089|388.7070|192
1786045860|388.7071|388.8082|388.6406|388.8082|158
1786045920|388.8035|388.8163|388.7239|388.7749|167
1786045980|388.7721|389.6526|388.7559|389.5390|241
1786046040|389.5313|389.7571|389.3378|389.3378|216
1786046100|389.3304|389.3921|388.7079|389.3075|257
1786046160|389.3299|389.5682|388.9267|389.5644|165
1786046220|389.5352|389.5352|389.1024|389.1024|198
1786046280|389.0947|389.5695|388.7720|389.4581|264
1786046340|389.4478|389.4478|388.8662|388.8662|235
1786046400|388.8611|388.8611|388.6577|388.6577|67
1786046460|389.6000|389.6000|389.6000|389.6000|2
1786046520|389.5000|389.5000|389.4400|389.4400|2
1786046580|389.5200|389.5200|389.5200|389.5200|1
1786046700|389.4700|389.4700|389.4700|389.4700|1
1786046820|389.4600|389.4600|389.4600|389.4600|1
1786046940|389.3800|389.3800|389.3500|389.3500|3
1786047060|389.4600|389.4600|389.4600|389.4600|1
1786047180|389.3000|389.3000|389.3000|389.3000|1
1786047240|389.2700|389.2700|389.2700|389.2700|1
1786047300|389.3200|389.3200|389.3200|389.3200|1
1786047420|389.2100|389.2100|389.2100|389.2100|1
1786047480|389.2800|389.2800|389.2800|389.2800|1
1786047540|389.2800|389.2800|389.2800|389.2800|1
1786047600|389.2500|389.2500|389.2500|389.2500|2
1786047660|389.1500|389.2300|389.1500|389.2300|2
1786047720|389.1800|389.1800|389.1800|389.1800|1
1786048680|389.2100|389.2100|389.2093|389.2093|3
1786048800|389.2052|389.2052|389.1939|389.1939|8
1786048920|389.1915|389.1915|389.1868|389.1892|3
1786048980|389.1368|389.1845|388.5500|388.5500|24
1786049040|388.4100|388.4900|388.4100|388.4800|4
1786049160|388.5200|388.7400|388.5200|388.7400|2
1786049220|388.7200|388.7200|388.7200|388.7200|1
1786049280|388.5800|388.5800|388.5800|388.5800|1
1786049400|388.5500|388.5500|388.5500|388.5500|1
1786049640|388.9000|388.9000|388.9000|388.9000|1
1786050000|388.8800|388.8800|388.8800|388.8800|1
1786050120|389.1100|389.1100|389.1100|389.1100|1
1786050960|389.0200|389.0200|389.0200|389.0200|1
1786051200|388.9200|388.9200|388.9200|388.9200|1
1786051260|389.0000|389.0000|389.0000|389.0000|1
1786051560|389.0200|389.0200|389.0200|389.0200|1
1786051620|389.0000|389.0400|389.0000|389.0000|3
1786051740|389.0700|389.0700|389.0700|389.0700|1
1786051920|388.9900|388.9900|388.9800|388.9800|2
1786051980|388.9550|388.9550|388.9550|388.9550|1
1786053060|389.0000|389.0000|389.0000|389.0000|1
1786053120|389.0050|389.0050|389.0050|389.0050|1
1786053300|388.9600|388.9600|388.8900|388.8900|2
1786053420|388.8800|388.8800|388.8800|388.8800|1
1786053480|388.9800|388.9800|388.9800|388.9800|1
1786053540|388.9800|388.9800|388.9800|388.9800|1
