1785533940|354.0600|354.0600|354.0600|354.0600|0
1785534000|354.0700|354.1600|354.0500|354.0500|0
1785534060|354.0700|354.0700|354.0700|354.0700|0
1785534120|354.0400|354.0400|354.0200|354.0200|0
1785534180|354.0200|354.0300|354.0100|354.0100|0
1785534240|354.0100|354.0100|354.0000|354.0000|0
1785534300|353.9200|353.9200|353.8000|353.8500|0
1785534360|353.8000|353.9200|353.7900|353.9200|0
1785534420|353.9000|353.9000|353.7900|353.8000|0
1785534480|353.8300|353.8300|353.7500|353.7700|0
1785534540|353.8000|353.8000|353.7500|353.7600|0
1785534600|353.7600|353.7600|353.7600|353.7600|0
1785534660|353.7900|353.8000|353.7900|353.8000|0
1785534780|353.7600|353.7600|353.7500|353.7500|0
1785534840|353.8100|353.8100|353.6100|353.6100|0
1785534900|353.6300|353.6300|353.5300|353.5300|0
1785534960|353.5000|353.5000|353.4300|353.4300|0
1785535020|353.3100|353.4500|353.3100|353.3900|0
1785535080|353.3100|353.4300|353.3100|353.3900|0
1785535140|353.3900|353.4600|353.3800|353.4600|0
1785535200|353.5100|353.5100|353.4600|353.5100|0
1785535260|353.5300|353.6500|353.5100|353.5100|0
1785535320|353.5100|353.6700|353.5100|353.6700|0
1785535380|353.5100|353.6700|353.5100|353.6700|0
1785535440|353.6800|353.6800|353.4100|353.4100|0
1785535500|353.4100|353.4100|353.4100|353.4100|0
1785535560|353.4100|353.4100|353.4100|353.4100|0
1785535620|353.4700|353.4700|353.4100|353.4100|0
1785535680|353.4000|353.4800|353.3000|353.3000|0
1785535740|353.2600|353.4400|353.2600|353.2800|0
1785535800|353.3000|353.3000|353.3000|353.3000|0
1785535920|353.2500|353.2500|353.1000|353.1000|0
1785535980|353.0700|353.1000|353.0700|353.0700|0
1785536040|353.0000|353.0100|353.0000|353.0000|0
1785536100|352.9800|352.9800|352.9800|352.9800|0
1785536160|353.1300|353.1400|353.1300|353.1400|0
1785536220|353.0100|353.1300|353.0100|353.1300|0
1785536280|353.1200|353.1300|353.0900|353.0900|0
1785536340|353.0200|353.0800|353.0200|353.0700|0
1785536400|353.0500|353.0900|353.0100|353.0900|0
1785536460|353.0900|353.1400|353.0900|353.1400|0
1785536520|353.2000|353.2000|353.2000|353.2000|0
1785536580|353.2500|353.2500|353.2200|353.2200|0
1785536640|353.2200|353.2200|353.2000|353.2100|0
1785536700|353.2100|353.2100|353.0100|353.0100|0
1785536760|353.0100|353.0500|353.0100|353.0100|0
1785536820|353.2400|353.2400|353.2400|353.2400|0
1785536880|353.0100|353.2400|353.0100|353.2400|0
1785536940|353.0200|353.0500|353.0200|353.0500|0
1785537000|353.0500|353.0500|353.0000|353.0000|0
1785537060|353.0100|353.0100|353.0100|353.0100|0
1785537120|353.0500|353.0500|353.0000|353.0000|0
1785537180|353.0250|353.1000|353.0100|353.1000|0
1785537240|353.0500|353.2400|353.0500|353.2400|0
1785537300|353.0500|353.0500|353.0500|353.0500|0
1785537360|353.1500|353.1500|353.1500|353.1500|0
1785537420|353.0800|353.2300|353.0800|353.2300|0
1785537480|353.3000|353.4500|353.3000|353.4500|0
1785537540|353.4900|353.4900|353.4900|353.4900|0
1785537600|353.2500|353.2500|353.2300|353.2400|0
1785537660|353.2300|353.5900|353.2300|353.5900|0
1785537720|353.6200|353.6200|353.6100|353.6100|0
1785537780|353.7000|353.7800|353.7000|353.7800|0
