# opt_chain QCOM | epoch 1785341902 | 2026-07-29 12:18:22 | spot 158.84 | exps 20260731 20260807
# fuente ibkr_tws | band 0.1500 | max_strikes 20 | narrow 0 | vencimientos 2 | rows 112 | greeks_ok_pct 1.0000 | bidask_ok_pct 1.0000
# strike right exp bid ask vol oi iv delta gamma
160.00 C 20260731 5.50 5.85 327 220 1.2796 0.4927 0.0256
160.00 P 20260731 6.70 7.10 2930 1855 1.2796 -0.5075 0.0256
157.50 C 20260731 6.60 7.30 48 205 1.2794 0.5522 0.0254
157.50 P 20260731 5.30 5.75 326 681 1.2794 -0.4479 0.0254
162.50 C 20260731 4.55 4.85 217 154 1.2805 0.4300 0.0253
162.50 P 20260731 7.90 8.65 165 545 1.2805 -0.5703 0.0253
155.00 C 20260731 7.95 8.50 26 469 1.2799 0.6181 0.0245
155.00 P 20260731 4.20 4.65 361 692 1.2799 -0.3820 0.0245
165.00 C 20260731 3.60 3.90 238 890 1.2821 0.3684 0.0242
165.00 P 20260731 9.65 10.35 100 6024 1.2821 -0.6319 0.0243
152.50 C 20260731 9.45 10.25 34 523 1.2810 0.6796 0.0230
152.50 P 20260731 3.25 3.70 536 732 1.2810 -0.3205 0.0230
167.50 C 20260731 2.90 3.30 118 274 1.2845 0.3134 0.0227
167.50 P 20260731 11.35 12.15 112 354 1.2845 -0.6870 0.0227
150.00 C 20260731 11.15 12.00 4 130 1.2828 0.7381 0.0209
150.00 P 20260731 2.60 2.71 647 1728 1.2828 -0.2620 0.0209
149.00 C 20260731 11.75 12.85 0 0 1.2837 0.7593 0.0199
149.00 P 20260731 2.31 2.42 470 135 1.2837 -0.2407 0.0199
148.00 C 20260731 12.60 13.40 0 50 1.2847 0.7798 0.0189
148.00 P 20260731 2.01 2.21 50 718 1.2847 -0.2203 0.0189
170.00 C 20260731 2.32 2.50 546 568 1.2878 0.2629 0.0208
170.00 P 20260731 13.30 14.10 83 1131 1.2878 -0.7375 0.0208
147.00 C 20260731 13.25 14.20 0 1 1.2858 0.7991 0.0180
147.00 P 20260731 1.78 2.01 42 169 1.2858 -0.2010 0.0180
146.00 C 20260731 13.90 15.15 0 15 1.2870 0.8157 0.0170
146.00 P 20260731 1.56 1.76 47 188 1.2870 -0.1828 0.0169
172.50 C 20260731 1.80 1.99 222 514 1.2922 0.2184 0.0188
172.50 P 20260731 15.15 16.00 21 294 1.2922 -0.7820 0.0188
145.00 C 20260731 14.60 15.85 2 177 1.2884 0.8332 0.0159
145.00 P 20260731 1.36 1.57 154 947 1.2884 -0.1654 0.0158
144.00 C 20260731 15.55 18.05 1 20 1.2898 0.8508 0.0148
144.00 P 20260731 1.16 1.35 28 513 1.2898 -0.1492 0.0148
143.00 C 20260731 15.95 18.90 1 1 1.2914 0.8658 0.0138
143.00 P 20260731 1.01 1.20 28 523 1.2914 -0.1342 0.0138
175.00 C 20260731 1.40 1.54 923 1308 1.2977 0.1782 0.0165
175.00 P 20260731 17.05 18.20 91 492 1.2977 -0.8223 0.0166
142.00 C 20260731 16.80 19.20 1 2 1.2932 0.8801 0.0127
142.00 P 20260731 0.92 1.02 51 1148 1.2932 -0.1199 0.0127
141.00 C 20260731 17.75 20.60 0 1 1.2950 0.8943 0.0116
141.00 P 20260731 0.73 0.89 13 107 1.2950 -0.1057 0.0116
160.00 C 20260807 7.30 8.15 44 20 0.8179 0.5072 0.0195
160.00 P 20260807 8.65 9.20 87 213 0.8179 -0.4936 0.0195
157.50 C 20260807 8.60 9.55 13 0 0.8186 0.5550 0.0192
157.50 P 20260807 7.35 7.80 48 50 0.8186 -0.4446 0.0193
162.50 C 20260807 6.45 7.15 34 28 0.8176 0.4592 0.0194
162.50 P 20260807 10.00 10.65 8 35 0.8176 -0.5410 0.0194
155.00 C 20260807 9.85 10.95 7 35 0.8198 0.6038 0.0188
155.00 P 20260807 6.15 6.60 61 295 0.8198 -0.3961 0.0188
165.00 C 20260807 5.50 6.10 84 101 0.8179 0.4136 0.0190
165.00 P 20260807 11.50 12.20 29 540 0.8179 -0.5878 0.0190
152.50 C 20260807 11.25 12.40 1 0 0.8215 0.6508 0.0180
152.50 P 20260807 5.10 5.50 45 230 0.8215 -0.3491 0.0180
167.50 C 20260807 4.65 5.15 18 50 0.8186 0.3681 0.0184
167.50 P 20260807 12.90 13.95 11 31 0.8186 -0.6331 0.0185
150.00 C 20260807 12.85 13.85 0 5 0.8237 0.6963 0.0169
150.00 P 20260807 4.25 4.55 200 728 0.8237 -0.3061 0.0170
149.00 C 20260807 12.90 14.95 0 0 0.8247 0.7136 0.0164
149.00 P 20260807 3.70 4.20 3 2 0.8247 -0.2867 0.0165
148.00 C 20260807 13.75 15.70 0 0 0.8258 0.7309 0.0159
148.00 P 20260807 3.60 3.90 0 1 0.8258 -0.2694 0.0160
170.00 C 20260807 3.95 4.45 77 483 0.8198 0.3264 0.0175
170.00 P 20260807 14.85 15.60 12 209 0.8198 -0.6744 0.0176
147.00 C 20260807 14.80 16.45 0 0 0.8269 0.7480 0.0154
147.00 P 20260807 3.20 3.70 21 8 0.8269 -0.2523 0.0155
146.00 C 20260807 15.45 17.15 0 0 0.8282 0.7637 0.0149
146.00 P 20260807 3.00 3.30 4 6 0.8282 -0.2366 0.0149
172.50 C 20260807 3.35 3.90 0 79 0.8214 0.2874 0.0166
172.50 P 20260807 16.15 17.80 0 109 0.8214 -0.7145 0.0166
145.00 C 20260807 15.90 17.85 0 25 0.8295 0.7790 0.0143
145.00 P 20260807 2.71 3.00 41 330 0.8295 -0.2208 0.0143
144.00 C 20260807 16.50 18.70 10 0 0.8308 0.7942 0.0137
144.00 P 20260807 2.50 2.75 2 77 0.8308 -0.2060 0.0137
143.00 C 20260807 17.70 20.25 0 0 0.8323 0.8094 0.0131
143.00 P 20260807 2.30 2.52 9 1 0.8323 -0.1909 0.0131
175.00 C 20260807 2.93 3.10 190 163 0.8235 0.2517 0.0154
175.00 P 20260807 17.90 19.95 10 91 0.8235 -0.7499 0.0155
142.00 C 20260807 18.30 21.05 0 0 0.8338 0.8225 0.0124
142.00 P 20260807 2.06 2.28 7 2 0.8338 -0.1777 0.0125
141.00 C 20260807 19.20 21.85 0 0 0.8354 0.8354 0.0118
141.00 P 20260807 1.82 2.09 2 20 0.8354 -0.1648 0.0118
136.00 C 20260731 22.30 25.10 0 0 1.3071 0.9448 0.0070
136.00 P 20260731 0.30 0.41 49 115 1.3071 -0.0544 0.0069
137.00 C 20260731 21.25 23.95 0 0 1.3043 0.9365 0.0078
137.00 P 20260731 0.37 0.47 42 48 1.3043 -0.0636 0.0078
138.00 C 20260731 20.75 23.25 0 0 1.3017 0.9281 0.0087
138.00 P 20260731 0.48 0.55 43 1771 1.3017 -0.0719 0.0087
139.00 C 20260731 19.40 22.45 0 30 1.2993 0.9170 0.0097
139.00 P 20260731 0.55 0.65 69 92 1.2993 -0.0830 0.0097
140.00 C 20260731 18.80 21.50 0 141 1.2971 0.9059 0.0106
140.00 P 20260731 0.70 0.74 208 2143 1.2971 -0.0942 0.0106
177.50 C 20260731 1.09 1.20 301 2430 1.3047 0.1456 0.0144
177.50 P 20260731 18.90 20.95 205 319 1.3047 -0.8550 0.0144
180.00 C 20260731 0.85 0.94 587 2007 1.3133 0.1178 0.0124
180.00 P 20260731 20.60 23.00 14 635 1.3133 -0.8828 0.0124
182.50 C 20260731 0.66 0.77 213 2391 1.3236 0.0936 0.0104
182.50 P 20260731 22.55 25.25 2 154 1.3236 -0.9064 0.0105
136.00 C 20260807 23.50 26.05 0 0 0.8444 0.8929 0.0087
136.00 P 20260807 1.08 1.26 1 1 0.8444 -0.1072 0.0087
137.00 C 20260807 22.40 25.20 0 0 0.8424 0.8824 0.0093
137.00 P 20260807 1.18 1.42 4 2 0.8424 -0.1177 0.0093
138.00 C 20260807 21.55 24.35 0 0 0.8406 0.8719 0.0099
138.00 P 20260807 1.40 1.56 5 0 0.8406 -0.1282 0.0099
139.00 C 20260807 20.95 23.50 0 0 0.8388 0.8614 0.0105
139.00 P 20260807 1.49 1.71 1 1 0.8388 -0.1388 0.0106
140.00 C 20260807 19.90 22.50 0 8 0.8371 0.8489 0.0112
140.00 P 20260807 1.69 1.88 96 379 0.8371 -0.1513 0.0112
177.50 C 20260807 2.35 2.62 13 77 0.8260 0.2197 0.0143
177.50 P 20260807 19.85 21.85 2 28 0.8260 -0.7821 0.0144
180.00 C 20260807 1.96 2.19 190 173 0.8290 0.1904 0.0131
180.00 P 20260807 21.50 24.20 0 150 0.8290 -0.8127 0.0131
182.50 C 20260807 1.60 1.89 22 139 0.8324 0.1642 0.0118
182.50 P 20260807 23.45 26.30 1 60 0.8324 -0.8380 0.0119
