# opt_chain MSFT | epoch 1785175672 | 2026-07-27 14:07:52 | spot 393.46 | exps 20260727 20260731
# fuente ibkr_tws | band 0.0800 | max_strikes 12 | narrow 1 | vencimientos 2 | rows 48 | greeks_ok_pct 1.0000 | bidask_ok_pct 0.9167
# strike right exp bid ask vol oi iv delta gamma
392.50 C 20260727 1.55 1.60 60417 1306 0.4447 0.6554 0.1452
392.50 P 20260727 0.57 0.60 8730 155 0.4447 -0.3446 0.1452
395.00 C 20260727 0.39 0.40 113522 2622 0.4263 0.2688 0.1377
395.00 P 20260727 1.80 1.95 986 255 0.4263 -0.7312 0.1377
390.00 C 20260727 3.45 3.95 17697 2464 0.4973 0.8915 0.0651
390.00 P 20260727 0.14 0.16 22388 332 0.4973 -0.1085 0.0651
397.50 C 20260727 0.08 0.09 24504 1297 0.4636 0.0646 0.0483
397.50 P 20260727 3.70 4.70 210 53 0.4636 -0.9354 0.0483
387.50 C 20260727 5.90 6.20 2713 1643 0.5836 0.9657 0.0228
387.50 P 20260727 0.04 0.06 12352 336 0.5836 -0.0343 0.0228
400.00 C 20260727 0.02 0.03 32779 3723 0.5430 0.0198 0.0156
400.00 P 20260727 6.20 6.70 188 181 0.5430 -0.9802 0.0156
385.00 C 20260727 8.05 8.90 1280 1949 0.6869 0.9865 0.0088
385.00 P 20260727 0.01 0.02 9287 609 0.6869 -0.0136 0.0088
402.50 C 20260727 -1.00 0.01 4080 890 0.6026 0.0050 0.0042
402.50 P 20260727 8.60 9.80 334 356 0.6026 -0.9950 0.0042
382.50 C 20260727 10.70 11.75 259 661 0.8001 0.9927 0.0044
382.50 P 20260727 0.01 0.03 3784 496 0.8001 -0.0073 0.0044
405.00 C 20260727 -1.00 0.01 3726 1624 0.6323 0.0009 0.0008
405.00 P 20260727 11.10 12.30 5059 233 0.6323 -0.9991 0.0008
380.00 C 20260727 12.95 14.10 594 935 0.8472 0.9978 0.0014
380.00 P 20260727 -1.00 0.01 2590 1876 0.8472 -0.0022 0.0014
407.50 C 20260727 -1.00 0.01 497 330 0.6470 0.0001 0.0001
407.50 P 20260727 13.50 14.80 0 0 0.6470 -0.9999 0.0001
392.50 C 20260731 14.50 14.70 794 2912 0.8436 0.5325 0.0114
392.50 P 20260731 13.20 13.55 305 427 0.8436 -0.4679 0.0114
395.00 C 20260731 13.30 13.60 1804 3208 0.8439 0.5041 0.0114
395.00 P 20260731 14.40 14.85 187 1553 0.8439 -0.4963 0.0115
390.00 C 20260731 15.70 16.10 1860 5402 0.8433 0.5610 0.0113
390.00 P 20260731 12.05 12.20 1042 1246 0.8433 -0.4394 0.0113
397.50 C 20260731 12.15 12.55 333 929 0.8441 0.4758 0.0114
397.50 P 20260731 15.80 16.20 44 614 0.8441 -0.5246 0.0114
387.50 C 20260731 17.10 17.55 261 873 0.8429 0.5895 0.0112
387.50 P 20260731 11.00 11.15 402 613 0.8429 -0.4108 0.0112
400.00 C 20260731 11.10 11.40 3716 8017 0.8442 0.4476 0.0114
400.00 P 20260731 17.20 17.65 205 1147 0.8442 -0.5529 0.0114
385.00 C 20260731 18.35 18.90 436 1587 0.8423 0.6174 0.0110
385.00 P 20260731 9.85 10.05 507 1833 0.8423 -0.3828 0.0110
402.50 C 20260731 10.10 10.40 275 1849 0.8444 0.4204 0.0112
402.50 P 20260731 18.60 19.15 307 155 0.8444 -0.5802 0.0112
382.50 C 20260731 20.00 20.55 190 1133 0.8417 0.6440 0.0107
382.50 P 20260731 8.65 9.05 714 1891 0.8417 -0.3562 0.0107
405.00 C 20260731 9.15 9.40 1950 3314 0.8446 0.3935 0.0110
405.00 P 20260731 20.25 20.75 66 404 0.8446 -0.6071 0.0110
380.00 C 20260731 21.55 22.05 948 1919 0.8410 0.6718 0.0104
380.00 P 20260731 7.80 8.05 1197 3017 0.8410 -0.3274 0.0104
407.50 C 20260731 8.30 8.75 905 1293 0.8449 0.3655 0.0108
407.50 P 20260731 21.90 22.35 31 14 0.8449 -0.6351 0.0108
