date,open,high,low,close,volume
2026-06-22 08:00:00+00:00,1922.19,1934.0305,1904.0,1921.135,0
2026-06-22 08:01:00+00:00,1920.44,1932.33,1901.32,1920.29,0
2026-06-22 08:02:00+00:00,1920.65,1920.65,1919.13,1919.13,0
2026-06-22 08:03:00+00:00,1919.06,1919.37,1918.37,1918.37,0
2026-06-22 08:04:00+00:00,1918.122,1918.122,1916.88,1917.57,0
2026-06-22 08:05:00+00:00,1917.64,1917.64,1916.0,1917.19,0
2026-06-22 08:06:00+00:00,1917.3011,1919.0,1917.3011,1918.4835,0
2026-06-22 08:07:00+00:00,1919.74,1919.74,1918.96,1918.96,0
2026-06-22 08:08:00+00:00,1920.4357,1925.05,1908.0,1910.01,0
2026-06-22 08:09:00+00:00,1925.49,1925.49,1910.13,1919.97,0
2026-06-22 08:10:00+00:00,1919.0,1921.34,1919.0,1920.21,0
2026-06-22 08:11:00+00:00,1919.99,1919.99,1919.02,1919.39,0
2026-06-22 08:12:00+00:00,1919.02,1921.57,1918.61,1921.57,0
2026-06-22 08:13:00+00:00,1922.16,1922.79,1921.8427,1922.79,0
2026-06-22 08:14:00+00:00,1922.01,1922.89,1921.94,1922.89,0
2026-06-22 08:15:00+00:00,1923.16,1924.84,1923.16,1924.73,0
2026-06-22 08:16:00+00:00,1925.0,1925.02,1922.77,1923.55,0
2026-06-22 08:18:00+00:00,1923.0403,1923.65,1922.5,1923.65,0
2026-06-22 08:19:00+00:00,1923.2308,1923.2308,1922.52,1922.56,0
2026-06-22 08:20:00+00:00,1922.56,1923.36,1922.56,1922.8,0
2026-06-22 08:21:00+00:00,1922.8,1923.09,1922.46,1923.09,0
2026-06-22 08:22:00+00:00,1923.69,1923.71,1923.22,1923.22,0
2026-06-22 08:23:00+00:00,1922.16,1922.16,1920.62,1921.81,0
2026-06-22 08:24:00+00:00,1921.71,1922.7,1921.71,1922.58,0
2026-06-22 08:25:00+00:00,1923.31,1923.98,1923.0,1923.98,0
2026-06-22 08:26:00+00:00,1923.9845,1923.9845,1923.9845,1923.9845,0
2026-06-22 08:27:00+00:00,1924.79,1924.79,1924.7736,1924.7736,0
2026-06-22 08:28:00+00:00,1924.81,1924.81,1924.81,1924.81,0
2026-06-22 08:29:00+00:00,1924.86,1924.86,1923.97,1924.51,0
2026-06-22 08:30:00+00:00,1923.25,1925.4288,1921.67,1921.67,0
2026-06-22 08:31:00+00:00,1921.9,1922.77,1921.9,1922.0,0
2026-06-22 08:32:00+00:00,1921.5345,1922.8245,1921.5345,1922.39,0
2026-06-22 08:33:00+00:00,1921.5188,1921.81,1921.5188,1921.81,0
2026-06-22 08:34:00+00:00,1923.07,1923.76,1923.07,1923.76,0
