date,open,high,low,close,volume
2026-06-08 08:00:00+00:00,308.31,309.97,307.8332,308.01,0
2026-06-08 08:01:00+00:00,308.9625,309.94,307.84,309.0,0
2026-06-08 08:02:00+00:00,308.67,309.23,308.67,308.9,0
2026-06-08 08:03:00+00:00,308.9009,309.3,308.84,308.84,0
2026-06-08 08:04:00+00:00,308.8449,309.2288,308.7612,309.0556,0
2026-06-08 08:05:00+00:00,309.02,309.23,308.8,308.8,0
2026-06-08 08:06:00+00:00,308.79,309.0888,308.5112,308.6203,0
2026-06-08 08:07:00+00:00,308.69,308.7872,308.48,308.69,0
2026-06-08 08:08:00+00:00,308.7,308.9825,308.3,308.5,0
2026-06-08 08:09:00+00:00,308.5,309.2188,308.5,308.92,0
2026-06-08 08:10:00+00:00,308.85,308.85,308.5155,308.7,0
2026-06-08 08:11:00+00:00,308.7,309.78,307.89,308.98,0
2026-06-08 08:12:00+00:00,309.07,309.79,307.98,309.17,0
2026-06-08 08:13:00+00:00,308.6125,309.0875,308.6,308.61,0
2026-06-08 08:14:00+00:00,308.6594,308.8275,308.5574,308.5574,0
2026-06-08 08:15:00+00:00,308.5624,308.7106,308.5624,308.7106,0
2026-06-08 08:16:00+00:00,308.5704,308.63,308.5704,308.63,0
2026-06-08 08:17:00+00:00,308.54,308.6088,308.3077,308.6022,0
2026-06-08 08:18:00+00:00,308.3077,308.45,308.3,308.45,0
2026-06-08 08:19:00+00:00,308.45,308.51,308.2012,308.2012,0
2026-06-08 08:20:00+00:00,308.2,308.6177,308.03,308.0436,0
2026-06-08 08:21:00+00:00,308.1665,308.17,307.8195,307.88,0
2026-06-08 08:22:00+00:00,307.96,308.1817,307.8682,307.9555,0
2026-06-08 08:23:00+00:00,308.1825,308.19,307.8412,308.1577,0
2026-06-08 08:24:00+00:00,308.12,308.212,308.12,308.212,0
2026-06-08 08:25:00+00:00,307.9877,308.15,307.9877,308.134,0
2026-06-08 08:26:00+00:00,308.1383,308.286,308.134,308.134,0
2026-06-08 08:27:00+00:00,308.1827,308.305,308.1827,308.26,0
2026-06-08 08:28:00+00:00,308.2888,308.2888,308.09,308.1,0
2026-06-08 08:29:00+00:00,308.12,308.2,308.0072,308.2,0
2026-06-08 08:30:00+00:00,308.266,308.2888,308.0,308.0151,0
2026-06-08 08:31:00+00:00,308.12,308.28,308.12,308.14,0
2026-06-08 08:32:00+00:00,308.1435,308.2788,308.007,308.007,0
2026-06-08 08:33:00+00:00,308.273,308.273,308.0,308.08,0
2026-06-08 08:34:00+00:00,307.9875,308.2725,307.9875,308.1033,0
2026-06-08 08:35:00+00:00,307.808,308.0242,307.808,307.87,0
2026-06-08 08:36:00+00:00,307.812,308.03,307.8,308.0047,0
2026-06-08 08:37:00+00:00,308.0032,308.0242,307.8012,307.8057,0
2026-06-08 08:38:00+00:00,308.0,308.01,308.0,308.0063,0
2026-06-08 08:39:00+00:00,308.117,308.12,308.003,308.024,0
2026-06-08 08:40:00+00:00,308.003,308.12,308.0,308.11,0
2026-06-08 08:41:00+00:00,308.12,308.12,308.003,308.01,0
2026-06-08 08:42:00+00:00,308.0253,308.12,308.0063,308.12,0
2026-06-08 08:43:00+00:00,308.117,308.12,308.003,308.003,0
2026-06-08 08:44:00+00:00,308.08,308.11,308.0027,308.03,0
2026-06-08 08:45:00+00:00,308.117,308.117,308.0,308.003,0
2026-06-08 08:46:00+00:00,308.003,308.12,308.0,308.01,0
2026-06-08 08:47:00+00:00,308.117,308.12,308.0,308.0,0
2026-06-08 08:48:00+00:00,308.0,308.1188,308.0,308.0012,0
2026-06-08 08:49:00+00:00,308.09,308.1388,308.0073,308.07,0
2026-06-08 08:50:00+00:00,308.0012,308.22,308.0012,308.1283,0
2026-06-08 08:51:00+00:00,308.14,308.2788,308.04,308.14,0
2026-06-08 08:52:00+00:00,308.0412,308.1488,308.0,308.02,0
2026-06-08 08:53:00+00:00,308.09,308.1488,308.0037,308.1,0
2026-06-08 08:54:00+00:00,308.0975,308.0975,308.0,308.03,0
2026-06-08 08:55:00+00:00,308.04,308.0975,308.0025,308.0975,0
2026-06-08 08:56:00+00:00,308.04,308.1,308.0,308.0948,0
2026-06-08 08:57:00+00:00,308.0948,308.28,308.01,308.2,0
2026-06-08 08:58:00+00:00,308.0241,308.2732,308.0241,308.2732,0
2026-06-08 08:59:00+00:00,308.2788,308.2788,308.0012,308.0012,0
2026-06-08 09:00:00+00:00,308.28,308.28,308.14,308.275,0
2026-06-08 09:01:00+00:00,308.085,308.32,308.085,308.2967,0
2026-06-08 09:02:00+00:00,308.3025,308.485,308.295,308.295,0
2026-06-08 09:03:00+00:00,308.48,308.5688,308.371,308.371,0
2026-06-08 09:04:00+00:00,308.43,308.57,308.3981,308.3981,0
2026-06-08 09:05:00+00:00,308.36,308.4242,308.2,308.2,0
2026-06-08 09:06:00+00:00,308.208,308.5488,308.208,308.4654,0
2026-06-08 09:07:00+00:00,308.4437,308.4437,308.0,308.3705,0
2026-06-08 09:08:00+00:00,308.35,308.36,308.0087,308.0087,0
2026-06-08 09:09:00+00:00,308.19,308.19,308.19,308.19,0
2026-06-08 09:10:00+00:00,308.28,308.3288,308.0012,308.1,0
2026-06-08 09:11:00+00:00,308.1,308.21,308.1,308.18,0
2026-06-08 09:12:00+00:00,308.11,308.3262,308.11,308.32,0
2026-06-08 09:13:00+00:00,308.1312,308.5587,308.13,308.3,0
2026-06-08 09:14:00+00:00,308.1312,308.5632,308.1312,308.3037,0
2026-06-08 09:15:00+00:00,308.43,308.4462,308.3078,308.43,0
2026-06-08 09:16:00+00:00,308.3037,308.352,308.3037,308.352,0
