date,open,high,low,close,volume
2026-06-15 00:00:00+00:00,2283000.0,2296000.0,2281000.0,2292000.0,0
2026-06-15 00:01:00+00:00,2291000.0,2292000.0,2265000.0,2272000.0,42150
2026-06-15 00:02:00+00:00,2272000.0,2282000.0,2272000.0,2273000.0,30773
2026-06-15 00:03:00+00:00,2273000.0,2277000.0,2267000.0,2273000.0,31599
2026-06-15 00:04:00+00:00,2273000.0,2289000.0,2272000.0,2287000.0,26604
2026-06-15 00:05:00+00:00,2288000.0,2293000.0,2286000.0,2290000.0,42736
2026-06-15 00:06:00+00:00,2291000.0,2291000.0,2277000.0,2279500.0,15175
2026-06-15 00:07:00+00:00,2280000.0,2280000.0,2271000.0,2279000.0,22203
2026-06-15 00:08:00+00:00,2279000.0,2285000.0,2276000.0,2277000.0,14238
2026-06-15 00:09:00+00:00,2278000.0,2285000.0,2277000.0,2284000.0,18009
2026-06-15 00:10:00+00:00,2284000.0,2293000.0,2283000.0,2291000.0,26540
2026-06-15 00:11:00+00:00,2291000.0,2304000.0,2291000.0,2297000.0,60655
2026-06-15 00:12:00+00:00,2297000.0,2304000.0,2297000.0,2300000.0,41185
2026-06-15 00:13:00+00:00,2300000.0,2303000.0,2296000.0,2299000.0,25773
2026-06-15 00:14:00+00:00,2299000.0,2300000.0,2292000.0,2298000.0,22006
2026-06-15 00:15:00+00:00,2298000.0,2299000.0,2287000.0,2289000.0,18821
2026-06-15 00:16:00+00:00,2289000.0,2295000.0,2287000.0,2294000.0,16321
2026-06-15 00:17:00+00:00,2295000.0,2299000.0,2293000.0,2298000.0,14855
2026-06-15 00:18:00+00:00,2299000.0,2299000.0,2290000.0,2292000.0,12393
2026-06-15 00:19:00+00:00,2293000.0,2297000.0,2291000.0,2293000.0,13341
2026-06-15 00:20:00+00:00,2293500.0,2298000.0,2293000.0,2296500.0,11836
2026-06-15 00:21:00+00:00,2296500.0,2301000.0,2296000.0,2298000.0,21814
2026-06-15 00:22:00+00:00,2298000.0,2300000.0,2298000.0,2299000.0,10133
2026-06-15 00:23:00+00:00,2299000.0,2308000.0,2298000.0,2308000.0,42182
2026-06-15 00:24:00+00:00,2308000.0,2311000.0,2307000.0,2310000.0,21504
